wavelength [nm],min loss [dB],max loss [dB]
1566.1411490754597,-12.4307095,-65.8549361
1566.142456995726,-12.4508545,-58.9966843
1566.143764918177,-12.43575,-61.574853
1566.1450728428124,-12.4843783,-57.9178968
1566.1463807696325,-12.4853671,-57.2629816
1566.1476886986372,-12.5497289,-54.0570221
1566.1489966298263,-12.5519341,-50.3527605
1566.1503045632003,-12.4424512,-55.1881581
1566.1516124987586,-12.5416832,-51.9535898
1566.1529204365017,-12.5582326,-52.5256801
1566.154228376429,-12.5243156,-58.5659031
1566.1555363185414,-12.5869257,-59.7081847
1566.156844262838,-12.5112054,-58.281117
1566.1581522093195,-12.548537,-54.4486381
1566.1594601579854,-12.6012262,-61.1490953
1566.160768108836,-12.5129931,-61.0219408
1566.1620760618712,-12.4931934,-58.8062269
1566.1633840170912,-12.4955683,-53.4783946
1566.1646919744956,-12.5628793,-52.4406785
1566.1659999340848,-12.5627507,-52.1801927
1566.1673078958586,-12.4608373,-51.9695642
1566.168615859817,-12.5002763,-59.3055208
1566.16992382596,-12.6063693,-62.9421011
1566.171231794288,-12.6234385,-61.9539632
1566.1725397648001,-12.5437118,-57.0594851
1566.1738477374975,-12.5958471,-60.990916
1566.1751557123791,-12.6688671,-57.2325799
1566.1764636894457,-12.5185844,-74.7658388
1566.1777716686968,-12.535606,-61.6268261
1566.1790796501327,-12.6340918,-48.2362147
1566.1803876337533,-12.5359475,-53.0898308
1566.1816956195587,-12.5357758,-69.5356739
1566.1830036075485,-12.6515834,-49.698443
1566.1843115977233,-12.6818744,-55.862945
1566.1856195900828,-12.570404,-60.933265
1566.186927584627,-12.528104,-72.9155482
1566.188235581356,-12.5876312,-57.3551936
1566.1895435802696,-12.5860764,-52.112387
1566.190851581368,-12.636881,-59.2795557
1566.192159584651,-12.5727598,-59.1158358
1566.1934675901189,-12.5029363,-57.9977146
1566.1947755977717,-12.6355188,-55.0811863
1566.1960836076091,-12.616545,-56.4891504
1566.1973916196314,-12.5913752,-55.3962804
1566.1986996338383,-12.6315674,-50.4790206
1566.2000076502302,-12.5753345,-55.1089542
1566.2013156688067,-12.5871363,-58.0282954
1566.202623689568,-12.5676074,-56.5703387
1566.203931712514,-12.6015105,-62.3529449
1566.2052397376453,-12.6590736,-50.7461937
1566.206547764961,-12.577533,-49.7791344
1566.2078557944617,-12.5887287,-51.1470064
1566.209163826147,-12.6129207,-56.262869
1566.2104718600174,-12.613035,-52.160913
1566.2117798960724,-12.6058735,-50.6153834
1566.2130879343124,-12.5518367,-60.6583644
1566.214395974737,-12.6220391,-60.6552142
1566.2157040173468,-12.6359977,-58.0247684
1566.2170120621413,-12.5872981,-53.1272319
1566.2183201091207,-12.5874939,-51.1316759
1566.2196281582846,-12.5680625,-58.5939572
1566.220936209634,-12.6601918,-59.3006812
1566.2222442631678,-12.684896,-49.5605064
1566.2235523188867,-12.5942694,-52.5388725
1566.2248603767905,-12.5883401,-53.8128788
1566.226168436879,-12.5938452,-56.5872438
1566.2274764991525,-12.5963966,-57.393182
1566.2287845636113,-12.579399,-50.5385796
1566.2300926302546,-12.5960238,-53.3753583
1566.2314006990828,-12.5847172,-59.7273225
1566.2327087700962,-12.5028677,-61.865512
1566.234016843294,-12.5486833,-54.6626265
1566.2353249186774,-12.546522,-51.8062576
1566.2366329962451,-12.5078026,-58.2944335
1566.2379410759982,-12.556001,-57.5652408
1566.239249157936,-12.5065049,-57.8869972
1566.240557242059,-12.5038968,-54.3612012
1566.2418653283667,-12.5722833,-53.5491385
1566.2431734168595,-12.599383,-49.8284462
1566.244481507537,-12.5864797,-60.6435545
1566.2457896004,-12.5617557,-52.3481357
1566.2470976954476,-12.6319074,-57.3507944
1566.2484057926804,-12.5911306,-54.3283358
1566.249713892098,-12.5387671,-51.7638887
1566.2510219937008,-12.6200478,-55.3486873
1566.2523300974883,-12.563668,-58.2536321
1566.2536382034612,-12.5694398,-62.8260694
1566.2549463116188,-12.6110116,-53.8257841
1566.2562544219616,-12.5345361,-49.0863726
1566.2575625344894,-12.5785271,-60.0050844
1566.2588706492022,-12.5519007,-59.3787568
1566.2601787661,-12.495157,-61.9576144
1566.2614868851829,-12.5518124,-58.8830768
1566.2627950064507,-12.4775663,-52.5460951
1566.2641031299038,-12.4341865,-55.3773898
1566.2654112555417,-12.5373466,-59.410918
1566.266719383365,-12.5756015,-50.8737109
1566.268027513373,-12.4874289,-56.6260713
1566.2693356455663,-12.4710775,-54.8434176
1566.2706437799445,-12.6052693,-52.3031622
1566.271951916508,-12.5870842,-74.4706111
1566.2732600552565,-12.530415,-61.7744462
1566.27456819619,-12.5993356,-50.9051907
1566.2758763393088,-12.5687633,-54.9373675
1566.2771844846127,-12.6075474,-55.6404586
1566.2784926321015,-12.6657672,-55.0778026
1566.2798007817755,-12.5336575,-55.8988226
1566.2811089336346,-12.5366249,-54.6660702
1566.282417087679,-12.6349572,-60.6864163
1566.2837252439085,-12.6177085,-51.9120544
1566.285033402323,-12.6307927,-51.5304679
1566.2863415629226,-12.6434445,-60.9860137
1566.2876497257078,-12.6380605,-60.9779408
1566.2889578906777,-12.6632011,-57.8112408
1566.290266057833,-12.6190581,-54.2157347
1566.2915742271732,-12.5784746,-56.4643774
1566.2928823986988,-12.6087212,-77.7755275
1566.2941905724094,-12.6104994,-56.7774288
1566.2954987483054,-12.6310643,-56.5104697
1566.2968069263864,-12.6282041,-54.039429
1566.2981151066529,-12.5758857,-49.3947368
1566.2994232891042,-12.6428468,-61.4632647
1566.300731473741,-12.6676666,-55.9797568
1566.3020396605627,-12.6194131,-51.7162724
1566.3033478495702,-12.6989664,-58.7737691
1566.3046560407624,-12.7145045,-55.3613154
1566.30596423414,-12.6941929,-55.0799808
1566.3072724297028,-12.7166559,-53.4223332
1566.308580627451,-12.6381173,-53.4314361
1566.3098888273844,-12.6820124,-57.1782498
1566.3111970295026,-12.7645308,-52.0016689
1566.3125052338066,-12.7123572,-56.3384125
1566.3138134402957,-12.8004553,-56.3825588
1566.31512164897,-12.8294487,-51.9064682
1566.3164298598294,-12.7146693,-55.250621
1566.3177380728746,-12.7875716,-59.842079
1566.3190462881046,-12.8217695,-59.4937646
1566.32035450552,-12.7505896,-59.5935453
1566.3216627251209,-12.8509425,-48.7311164
1566.322970946907,-12.8921692,-51.2166045
1566.3242791708783,-12.8186749,-56.8642564
1566.325587397035,-12.9017438,-48.2753832
1566.326895625377,-12.9319789,-58.2678015
1566.3282038559043,-12.816503,-67.8017357
1566.3295120886169,-12.8337603,-49.8198571
1566.330820323515,-12.8970353,-50.1065654
1566.3321285605982,-12.9105818,-50.3803349
1566.3334367998668,-12.9653319,-51.3652613
1566.3347450413207,-13.0006801,-65.2983647
1566.3360532849601,-12.9982633,-56.6592889
1566.3373615307848,-12.9553365,-56.9975635
1566.338669778795,-12.9673105,-54.4585165
1566.3399780289903,-13.0532986,-52.6815924
1566.3412862813714,-13.0248444,-60.4704204
1566.3425945359375,-13.0615042,-59.2696214
1566.343902792689,-13.1570186,-50.9051662
1566.345211051626,-13.0662012,-60.929368
1566.3465193127486,-13.0719467,-60.7518074
1566.3478275760563,-13.1496767,-61.0933689
1566.3491358415495,-13.0730143,-61.6381589
1566.350444109228,-13.067414,-52.757069
1566.3517523790922,-13.1358265,-53.4156813
1566.3530606511415,-13.1649846,-54.3445633
1566.3543689253765,-13.2157807,-48.906178
1566.3556772017967,-13.2695398,-58.3239247
1566.3569854804027,-13.231539,-61.1490079
1566.3582937611936,-13.1410828,-52.1182196
1566.3596020441705,-13.2069323,-54.4430891
1566.3609103293325,-13.3417258,-60.8056995
1566.3622186166804,-13.3660219,-55.4662423
1566.3635269062133,-13.3755597,-52.7036681
1566.3648351979318,-13.3437328,-49.9334184
1566.3661434918358,-13.3015034,-58.3051753
1566.3674517879253,-13.3203572,-57.8031659
1566.3687600862004,-13.3835065,-53.2611522
1566.370068386661,-13.4574629,-56.7733028
1566.3713766893068,-13.396259,-56.4827743
1566.3726849941384,-13.4318143,-49.5020063
1566.3739933011555,-13.5803767,-52.629304
1566.375301610358,-13.5111042,-54.7905324
1566.376609921746,-13.5328883,-54.7068328
1566.3779182353196,-13.6292304,-55.1832157
1566.3792265510788,-13.5670939,-62.6767805
1566.3805348690234,-13.614941,-58.2519776
1566.3818431891536,-13.5954147,-61.4523911
1566.3831515114696,-13.5211559,-58.4798778
1566.384459835971,-13.6232821,-60.7586886
1566.3857681626578,-13.6656192,-60.2638969
1566.3870764915303,-13.6991453,-53.1408367
1566.3883848225883,-13.7501373,-50.7660618
1566.389693155832,-13.712899,-59.0658927
1566.391001491261,-13.8057857,-56.1223695
1566.392309828876,-13.9002466,-51.841638
1566.3936181686763,-13.8509992,-61.167431
1566.3949265106623,-13.9093073,-56.0069962
1566.396234854834,-14.0157132,-65.7471142
1566.3975432011912,-13.9610856,-62.6790176
1566.3988515497338,-13.9396301,-54.8099892
1566.4001599004623,-14.0612586,-53.7721477
1566.4014682533764,-14.1038936,-62.3547215
1566.4027766084762,-14.1258206,-51.9119372
1566.4040849657615,-14.2173516,-49.7539581
1566.4053933252326,-14.2278658,-50.8314965
1566.4067016868892,-14.248314,-55.6049774
1566.4080100507315,-14.2990609,-65.1390925
1566.4093184167593,-14.347718,-57.5119438
1566.4106267849731,-14.4814611,-53.3090209
1566.4119351553722,-14.5139026,-58.4399685
1566.4132435279573,-14.5143402,-59.7104701
1566.414551902728,-14.6394087,-59.4671273
1566.4158602796845,-14.6253252,-57.0666407
1566.4171686588263,-14.6441667,-52.6503079
1566.4184770401541,-14.83025,-53.6804844
1566.4197854236675,-14.8015821,-61.2526654
1566.4210938093668,-14.7516572,-64.6853632
1566.4224021972516,-14.9430284,-53.1464503
1566.4237105873224,-15.0566573,-49.2273911
1566.4250189795785,-14.9972567,-51.8047776
1566.4263273740207,-15.0730088,-73.3312249
1566.4276357706483,-15.2451262,-54.8425533
1566.428944169462,-15.2146021,-52.1356646
1566.430252570461,-15.2847376,-57.0231582
1566.4315609736464,-15.5179678,-51.8347495
1566.4328693790171,-15.4310793,-57.7604006
1566.4341777865736,-15.4318838,-50.4448317
1566.4354861963159,-15.7341955,-48.7470188
1566.436794608244,-15.8328684,-52.7117345
1566.4381030223578,-15.8462071,-55.9940356
1566.4394114386578,-15.923626,-56.5612582
1566.4407198571432,-15.9925467,-60.5410083
1566.4420282778144,-16.067202,-58.4181804
1566.4433367006716,-16.1857841,-63.7890849
1566.4446451257145,-16.3459803,-51.4620729
1566.4459535529431,-16.3665812,-53.1338284
1566.4472619823578,-16.4529593,-52.5207319
1566.448570413958,-16.6203674,-54.0047425
1566.4498788477442,-16.638532,-56.0150814
1566.451187283716,-16.7849726,-48.0441815
1566.4524957218741,-16.9033887,-49.3284025
1566.4538041622177,-16.9751984,-52.7865101
1566.4551126047475,-17.1370041,-53.5247917
1566.4564210494627,-17.1557714,-52.8120438
1566.4577294963642,-17.2865307,-49.9175351
1566.4590379454514,-17.3703401,-53.1091292
1566.4603463967244,-17.3775249,-51.3080083
1566.4616548501833,-17.5837201,-46.817081
1566.462963305828,-17.6147007,-52.6647695
1566.4642717636589,-17.7616879,-53.8543201
1566.4655802236753,-17.9775328,-51.2052728
1566.4668886858778,-17.8518276,-59.2917058
1566.4681971502662,-17.952108,-54.6861904
1566.4695056168407,-18.1923345,-50.2273769
1566.4708140856008,-18.1320449,-48.9454319
1566.472122556547,-18.0257651,-56.7341978
1566.473431029679,-18.1845311,-52.4102065
1566.4747395049972,-18.3581307,-49.04374
1566.4760479825009,-18.3476687,-53.6540367
1566.477356462191,-18.5097817,-47.7667179
1566.4786649440666,-18.5314856,-48.495487
1566.4799734281287,-18.4171523,-51.6928008
1566.4812819143763,-18.5569227,-51.4273789
1566.4825904028103,-18.4531919,-55.5078357
1566.4838988934298,-18.3224746,-53.5463065
1566.4852073862355,-18.4237308,-50.4593291
1566.4865158812272,-18.3636613,-52.105769
1566.4878243784049,-18.359413,-52.9415636
1566.4891328777685,-18.4265974,-47.8210032
1566.4904413793183,-18.2715777,-47.9759909
1566.491749883054,-18.1765705,-55.4874233
1566.4930583889757,-18.2646358,-51.0238188
1566.4943668970832,-18.1274915,-49.7931646
1566.4956754073771,-17.9203422,-54.2274524
1566.4969839198568,-17.9197551,-51.3306466
1566.4982924345227,-17.8366713,-52.5439075
1566.4996009513743,-17.7515992,-52.2415527
1566.5009094704124,-17.7762289,-50.131848
1566.5022179916361,-17.6941449,-51.3095519
1566.5035265150464,-17.5152329,-56.4179239
1566.504835040642,-17.4065285,-56.133786
1566.5061435684245,-17.3469351,-51.6209145
1566.5074520983924,-17.2344937,-51.6387314
1566.508760630547,-17.1471278,-51.0432827
1566.510069164887,-16.9823387,-60.4584568
1566.5113777014137,-16.8254929,-63.5787733
1566.512686240126,-16.8509651,-48.3460557
1566.5139947810248,-16.6985904,-52.1155703
1566.5153033241095,-16.5251366,-52.500282
1566.5166118693803,-16.502678,-52.1145566
1566.5179204168371,-16.353981,-54.3874476
1566.5192289664803,-16.2324743,-62.5501099
1566.5205375183095,-16.1483612,-58.853276
1566.521846072325,-16.0305583,-55.301957
1566.5231546285263,-15.9624453,-55.1304898
1566.524463186914,-15.9326234,-49.4232733
1566.5257717474876,-15.8631817,-51.0648456
1566.5270803102478,-15.6673236,-57.7000078
1566.5283888751937,-15.6453483,-66.3945693
1566.529697442326,-15.6463478,-49.9363164
1566.5310060116444,-15.4084189,-57.0380786
1566.532314583149,-15.3020331,-61.561238
1566.5336231568397,-15.2596564,-52.3119022
1566.5349317327168,-15.2213243,-50.2981323
1566.53624031078,-15.1875392,-55.8971873
1566.5375488910292,-15.0171897,-75.8685422
1566.538857473465,-14.9552918,-58.2237782
1566.5401660580867,-14.9350635,-55.716705
1566.5414746448948,-14.8808657,-55.0637869
1566.542783233889,-14.8874345,-54.0535812
1566.5440918250695,-14.789197,-49.4021218
1566.545400418436,-14.6413809,-60.2677128
1566.546709013989,-14.5633313,-57.7400649
1566.548017611728,-14.5405054,-57.4959141
1566.5493262116536,-14.4545091,-58.3673189
1566.550634813765,-14.3573785,-56.6816081
1566.551943418063,-14.3682413,-54.7874467
1566.553252024547,-14.3011143,-58.1897639
1566.5545606332175,-14.2561736,-61.7233714
1566.5558692440743,-14.2653475,-52.3205484
1566.5571778571173,-14.1934906,-53.8735735
1566.5584864723464,-14.1471369,-59.5971145
1566.5597950897622,-14.0614969,-63.9139856
1566.5611037093638,-14.0253708,-57.0397055
1566.5624123311522,-14.0205924,-64.9433904
1566.5637209551264,-13.9319665,-63.2206967
1566.5650295812875,-13.9426167,-59.0213123
1566.5663382096343,-13.9134934,-51.1846071
1566.567646840168,-13.8693539,-53.2122425
1566.5689554728876,-13.8699386,-65.8966772
1566.5702641077937,-13.7620899,-55.099889
1566.5715727448862,-13.7289868,-54.9199437
1566.572881384165,-13.7172983,-57.3384682
1566.57419002563,-13.7077072,-58.1775885
1566.5754986692816,-13.7735504,-56.5912837
1566.5768073151194,-13.7060112,-56.856282
1566.5781159631438,-13.6412414,-64.1892919
1566.5794246133541,-13.5958237,-60.7763756
1566.5807332657512,-13.512335,-59.5338975
1566.5820419203344,-13.5639723,-62.0572878
1566.5833505771043,-13.5559777,-53.802514
1566.5846592360604,-13.4283627,-61.7941791
1566.585967897203,-13.3725515,-53.0469113
1566.5872765605318,-13.3998409,-56.5439873
1566.5885852260474,-13.4388077,-67.0445797
1566.5898938937491,-13.3880328,-65.4534418
1566.5912025636374,-13.3499982,-55.3323144
1566.592511235712,-13.4021496,-54.7164261
1566.593819909973,-13.3831611,-53.9981271
1566.5951285864205,-13.3459548,-64.8246425
1566.5964372650544,-13.3673695,-52.7797933
1566.5977459458747,-13.3258626,-52.4211216
1566.5990546288817,-13.2927406,-60.6887857
1566.600363314075,-13.3353979,-49.2014596
1566.601672001455,-13.3324627,-49.7865937
1566.602980691021,-13.2967833,-66.8298769
1566.604289382774,-13.2758419,-63.9313308
1566.605598076713,-13.3219097,-53.8802565
1566.6069067728388,-13.4043842,-50.7541696
1566.6082154711507,-13.3694861,-55.3992512
1566.6095241716496,-13.3154261,-59.3581169
1566.6108328743348,-13.2540071,-53.0564431
1566.6121415792065,-13.1705524,-58.8606374
1566.6134502862649,-13.2270778,-59.3270996
1566.6147589955096,-13.2159571,-53.0829133
1566.616067706941,-13.158446,-71.9536379
1566.6173764205587,-13.2209265,-64.3317012
1566.6186851363632,-13.1503117,-58.4794679
1566.6199938543539,-13.1626603,-66.5278813
1566.6213025745315,-13.3082476,-51.0565097
1566.6226112968955,-13.17248,-54.7857749
1566.623920021446,-13.0497986,-50.5194991
1566.625228748183,-13.1500064,-51.2547522
1566.626537477107,-13.1484963,-57.9030889
1566.627846208217,-13.0952152,-65.6822971
1566.629154941514,-13.1305897,-54.1810506
1566.6304636769974,-13.092441,-55.7595323
1566.6317724146675,-12.9986801,-51.0775662
1566.633081154524,-13.0455338,-56.8913164
1566.6343898965672,-13.0809586,-60.9848353
1566.635698640797,-13.0346064,-52.2422618
1566.6370073872135,-13.0757752,-51.1307902
1566.6383161358165,-13.0647231,-57.0354084
1566.6396248866063,-12.9951815,-52.487091
1566.6409336395825,-13.0142366,-60.9122376
1566.6422423947456,-13.0665654,-52.2068043
1566.6435511520951,-13.0852325,-52.4327629
1566.6448599116316,-13.0068013,-50.8023565
1566.6461686733544,-12.974893,-51.0823298
1566.6474774372641,-13.0270279,-52.7440991
1566.64878620336,-13.0021791,-55.2215383
1566.650094971643,-13.0131115,-56.373194
1566.6514037421125,-13.0240644,-57.3003315
1566.652712514769,-12.9553602,-59.1107616
1566.6540212896118,-12.9098665,-51.6457985
1566.6553300666417,-12.8612893,-53.8738515
1566.6566388458577,-12.8929655,-61.6599069
1566.657947627261,-12.9297802,-55.7144588
1566.6592564108505,-12.8049627,-56.1249943
1566.6605651966272,-12.7435648,-50.0440168
1566.66187398459,-12.8499383,-57.5760095
1566.6631827747403,-12.9081133,-52.5081902
1566.6644915670768,-12.8218639,-49.1861245
1566.6658003616003,-12.7626396,-54.2599916
1566.6671091583103,-12.8240287,-51.2718949
1566.668417957207,-12.8049194,-51.1852713
1566.6697267582906,-12.7060944,-56.3034668
1566.6710355615612,-12.7234647,-53.7368355
1566.6723443670182,-12.7545038,-64.3008424
1566.6736531746621,-12.6894256,-55.1673332
1566.6749619844927,-12.7077981,-50.6181781
1566.6762707965104,-12.799224,-53.4509474
1566.6775796107145,-12.7524326,-58.624049
1566.6788884271054,-12.6901823,-57.2358429
1566.6801972456833,-12.7130966,-57.9056024
1566.681506066448,-12.6988259,-51.1403006
1566.6828148893992,-12.6904237,-55.5309211
1566.6841237145377,-12.6787188,-67.5594441
1566.6854325418626,-12.6677883,-54.0888885
